ORDERNUMBER,PRODUCTCODE,customerID,dateID,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES
10222,S24_3816,1955,20040219,46,80.51,11,3703.46
10248,S24_3816,1956,20040507,23,76.31,2,1755.13
10262,S24_3816,1957,20040624,49,87.21,16,4273.29
10273,S24_3816,1958,20040721,48,83.02,3,3984.96
10283,S24_3816,1959,20040820,33,72.96,5,2407.68
10296,S24_3816,1960,20040915,22,77.15,14,1697.3
10307,S24_3816,1961,20041014,22,91.41,8,2011.02
10316,S24_3816,1962,20041101,25,92.25,16,2306.25
10326,S24_3816,1963,20041109,20,92.25,2,1845.0
10339,S24_3816,1964,20041123,42,59.36,16,2493.12
10350,S24_3816,1965,20041202,25,60.34,10,1508.5
10373,S24_3816,1966,20050131,23,100.0,10,2394.3
10385,S24_3816,1967,20050228,37,85.54,2,3164.98
10396,S24_3816,1968,20050323,37,90.57,8,3351.09
10400,S24_3816,1969,20050401,42,72.96,8,3064.32
10414,S24_3816,1970,20050506,51,76.31,2,3891.81
10108,S24_3856,1971,20030303,40,100.0,1,5448.8
10122,S24_3856,1972,20030508,43,100.0,5,5494.97
10135,S24_3856,1973,20030702,47,100.0,2,6336.07
10147,S24_3856,1974,20030905,23,100.0,2,2906.97
10160,S24_3856,1975,20031011,35,100.0,3,4767.7
10170,S24_3856,1976,20031104,34,100.0,1,3819.56
10181,S24_3856,1977,20031112,25,100.0,9,3861.75
10192,S24_3856,1978,20031120,45,100.0,14,6319.35
10203,S24_3856,1979,20031202,47,100.0,3,6996.42
10212,S24_3856,1980,20040116,49,100.0,13,6949.67
10225,S24_3856,1981,20040222,40,100.0,4,4550.0
10239,S24_3856,1982,20040412,29,100.0,3,4479.63
10253,S24_3856,1983,20040601,39,100.0,8,5148.0
10266,S24_3856,1984,20040706,24,100.0,9,2932.08
10278,S24_3856,1985,20040806,25,100.0,9,3159.75
10287,S24_3856,1986,20040830,36,100.0,7,4297.32
10301,S24_3856,1987,20031005,50,100.0,11,7723.5
10310,S24_3856,1988,20041016,45,100.0,5,5497.65
10321,S24_3856,1989,20041104,26,100.0,13,4052.88
10331,S24_3856,1990,20041117,21,100.0,1,3135.93
10342,S24_3856,1991,20041124,42,100.0,6,5013.54
10355,S24_3856,1992,20041207,32,100.0,8,5302.72
10363,S24_3856,1993,20050106,31,94.58,1,2931.98
10378,S24_3856,1994,20050210,33,53.27,3,1757.91
10390,S24_3856,1995,20050304,45,100.0,8,6763.05
10405,S24_3856,1996,20050414,76,100.0,3,11739.7
10419,S24_3856,1997,20050517,70,100.0,8,9240.0
10106,S24_3949,1998,20030217,50,64.83,11,3241.5
10119,S24_3949,1999,20030428,28,70.29,2,1968.12
10131,S24_3949,2000,20030616,50,81.89,3,4094.5
10143,S24_3949,2001,20030810,28,66.19,6,1853.32
10155,S24_3949,2002,20031006,44,77.11,4,3392.84
10168,S24_3949,2003,20031028,27,73.02,18,1971.54
10178,S24_3949,2004,20031108,30,72.33,3,2169.9
10198,S24_3949,2005,20031127,43,66.19,3,2846.17
10210,S24_3949,2006,20040112,29,69.6,16,2018.4
10222,S24_3949,2007,20040219,48,56.64,3,2718.72
10235,S24_3949,2008,20040402,33,60.05,12,1981.65
10250,S24_3949,2009,20040511,40,75.06,13,3002.4
10262,S24_3949,2010,20040624,48,61.42,8,2948.16
10275,S24_3949,2011,20040723,41,81.89,18,3357.49
10284,S24_3949,2012,20040821,21,55.96,10,1175.16
10296,S24_3949,2013,20040915,32,71.65,6,2292.8
10308,S24_3949,2014,20041015,43,76.43,16,3286.49
10316,S24_3949,2015,20041101,30,77.79,8,2333.7
10328,S24_3949,2016,20041112,35,76.43,3,2675.05
10339,S24_3949,2017,20041123,45,96.92,11,4361.4
10351,S24_3949,2018,20041203,34,59.37,3,2018.58
10361,S24_3949,2019,20041217,26,100.0,7,3710.98
10373,S24_3949,2020,20050131,39,73.0,13,2847.0
10386,S24_3949,2021,20050301,41,73.32,12,3006.12
10398,S24_3949,2022,20050330,41,68.24,2,2797.84
10401,S24_3949,2023,20050403,64,60.05,12,3843.2
10416,S24_3949,2024,20050510,18,75.06,13,1351.08
10100,S24_3969,2025,20030106,49,34.47,1,1689.03
10110,S24_3969,2026,20030318,48,34.47,5,1654.56
10124,S24_3969,2027,20030521,46,33.23,4,1528.58
10149,S24_3969,2028,20030912,26,38.98,9,1013.48
10162,S24_3969,2029,20031018,37,38.98,7,1442.26
10173,S24_3969,2030,20031105,35,33.23,11,1163.05
10182,S24_3969,2031,20031112,23,42.26,8,971.98
10193,S24_3969,2032,20031121,22,41.03,12,902.66
10204,S24_3969,2033,20031202,39,33.23,2,1295.97
10214,S24_3969,2034,20040126,44,34.88,5,1534.72
10227,S24_3969,2035,20040302,27,43.9,8,1185.3
10242,S24_3969,2036,20040420,46,36.93,1,1698.78
10280,S24_3969,2037,20040817,33,41.85,14,1381.05
10288,S24_3969,2038,20040901,33,40.62,3,1340.46
10303,S24_3969,2039,20041006,24,40.21,1,965.04
10312,S24_3969,2040,20041021,31,35.29,15,1093.99
10332,S24_3969,2041,20041117,41,77.24,14,3166.84
10346,S24_3969,2042,20041129,22,97.44,4,2143.68
10368,S24_3969,2043,20050119,46,37.34,3,1717.64
10380,S24_3969,2044,20050216,43,95.03,12,4086.29
10408,S24_3969,2045,20050422,15,36.93,1,553.95
10420,S24_3969,2046,20050529,15,43.49,3,652.35
10104,S24_4048,2047,20030131,26,100.0,5,2921.62
10115,S24_4048,2048,20030404,44,100.0,1,5568.64
10127,S24_4048,2049,20030603,20,96.99,7,1939.8
10141,S24_4048,2050,20030801,40,94.62,1,3784.8
10152,S24_4048,2051,20030925,23,100.0,3,2802.09
10165,S24_4048,2052,20031022,24,99.36,8,2384.64
10176,S24_4048,2053,20031106,29,100.0,7,2915.66
10184,S24_4048,2054,20031114,49,100.0,2,5795.72
10195,S24_4048,2055,20031125,34,100.0,2,3699.88
10207,S24_4048,2056,20031209,28,100.0,3,2980.6
10220,S24_4048,2057,20040212,37,100.0,7,5032.74
10230,S24_4048,2058,20040315,45,100.0,5,4737.15
10246,S24_4048,2059,20040505,46,100.0,1,6311.2
10271,S24_4048,2060,20040720,22,100.0,1,3070.54
10282,S24_4048,2061,20040820,39,100.0,10,4797.39
10292,S24_4048,2062,20040908,27,100.0,4,3832.38
10305,S24_4048,2063,20041013,36,100.0,1,4641.48
10314,S24_4048,2064,20041022,38,100.0,10,4000.26
10325,S24_4048,2065,20041105,44,100.0,5,5325.76
10336,S24_4048,2066,20041120,31,100.0,5,4618.69
10349,S24_4048,2067,20041201,23,100.0,2,3182.97
10359,S24_4048,2068,20041215,22,100.0,7,2603.04
10371,S24_4048,2069,20050123,28,50.32,9,1408.96
10383,S24_4048,2070,20050222,21,93.91,4,1972.11
10394,S24_4048,2071,20050315,37,100.0,7,5207.75
10412,S24_4048,2072,20050503,31,100.0,1,4253.2
10103,S24_4258,2073,20030129,25,100.0,15,2873.0
10111,S24_4258,2074,20030325,26,86.68,3,2253.68
10126,S24_4258,2075,20030528,34,100.0,15,3576.12
10139,S24_4258,2076,20030716,29,100.0,4,3276.13
10149,S24_4258,2077,20030912,20,90.57,1,1811.4
10163,S24_4258,2078,20031020,42,91.55,5,3845.1
10173,S24_4258,2079,20031105,22,100.0,3,2571.14
10183,S24_4258,2080,20031113,47,100.0,12,5035.11
10193,S24_4258,2081,20031121,20,100.0,4,2279.0
10206,S24_4258,2082,20031205,33,97.39,10,3213.87
10215,S24_4258,2083,20040129,39,90.57,7,3532.23
10228,S24_4258,2084,20040310,33,100.0,6,3406.59
10244,S24_4258,2085,20040429,40,86.68,4,3467.2
10257,S24_4258,2086,20040614,46,78.89,4,3628.94
10269,S24_4258,2087,20040716,48,97.39,2,4674.72
10280,S24_4258,2088,20040817,21,78.89,6,1656.69
10290,S24_4258,2089,20040907,45,100.0,1,5171.4
10304,S24_4258,2090,20041011,33,100.0,10,3342.57
10312,S24_4258,2091,20041021,44,100.0,7,4884.88
10324,S24_4258,2092,20041105,33,100.0,3,6267.69
10333,S24_4258,2093,20041118,39,100.0,1,4424.16
10348,S24_4258,2094,20041101,39,50.31,2,1962.09
10358,S24_4258,2095,20041210,41,100.0,6,6847.0
10369,S24_4258,2096,20050120,40,86.92,3,3476.8
10382,S24_4258,2097,20050217,33,100.0,4,4592.61
10423,S24_4258,2098,20050530,28,78.89,4,2208.92
10106,S24_4278,2099,20030217,26,63.76,3,1657.76
10120,S24_4278,2100,20030429,29,85.49,9,2479.21
10133,S24_4278,2101,20030627,46,77.52,4,3565.92
10145,S24_4278,2102,20030825,33,84.77,15,2797.41
10168,S24_4278,2103,20031028,48,78.25,10,3756.0
10210,S24_4278,2104,20040112,40,71.0,8,2840.0
10223,S24_4278,2105,20040220,23,74.62,10,1716.26
10235,S24_4278,2106,20040402,40,81.14,4,3245.6
10250,S24_4278,2107,20040511,37,74.62,5,2760.94
10263,S24_4278,2108,20040628,24,75.35,11,1808.4
10275,S24_4278,2109,20040723,27,62.31,10,1682.37
10284,S24_4278,2110,20040821,21,71.0,2,1491.0
10297,S24_4278,2111,20040916,23,72.45,5,1666.35
10308,S24_4278,2112,20041015,44,83.32,8,3666.08
10317,S24_4278,2113,20041102,35,83.32,1,2916.2
10328,S24_4278,2114,20041112,43,60.86,4,2616.98
10340,S24_4278,2115,20041124,40,84.77,1,3390.8
10353,S24_4278,2116,20041204,35,89.9,3,3146.5
10361,S24_4278,2117,20041217,25,62.46,1,1561.5
10375,S24_4278,2118,20050203,43,100.0,2,10039.6
10386,S24_4278,2119,20050301,50,63.34,8,3167.0
10398,S24_4278,2120,20050330,45,78.25,14,3521.25
10401,S24_4278,2121,20050403,52,81.14,4,4219.28
10416,S24_4278,2122,20050510,48,74.62,5,3581.76
10108,S24_4620,2123,20030303,31,68.71,10,2130.01
10122,S24_4620,2124,20030508,29,71.14,14,2063.06
10135,S24_4620,2125,20030702,23,87.31,11,2008.13
10147,S24_4620,2126,20030905,31,64.67,11,2004.77
10159,S24_4620,2127,20031010,23,67.1,6,1543.3
10169,S24_4620,2128,20031104,24,94.58,6,2269.92
10180,S24_4620,2129,20031111,28,71.14,1,1991.92
10191,S24_4620,2130,20031120,44,66.29,7,2916.76
10211,S24_4620,2131,20040115,22,92.16,6,2027.52
10225,S24_4620,2132,20040222,46,70.33,13,3235.18
10238,S24_4620,2133,20040409,22,93.77,7,2062.94
10252,S24_4620,2134,20040526,38,87.31,3,3317.78
10264,S24_4620,2135,20040630,47,83.27,1,3913.69
10276,S24_4620,2136,20040802,48,75.18,7,3608.64
10287,S24_4620,2137,20040830,40,88.12,16,3524.8
10299,S24_4620,2138,20040930,32,80.84,1,2586.88
10310,S24_4620,2139,20041016,49,97.01,14,4753.49
10319,S24_4620,2140,20041103,43,85.69,2,3684.67
10331,S24_4620,2141,20041117,41,100.0,2,5715.4
10343,S24_4620,2142,20041124,30,100.0,1,3098.7
10355,S24_4620,2143,20041207,28,95.39,9,2670.92
10363,S24_4620,2144,20050106,43,100.0,9,5154.41
10378,S24_4620,2145,20050210,41,100.0,2,4894.17
10390,S24_4620,2146,20050304,30,82.42,10,2472.6
10103,S32_1268,2147,20030129,31,100.0,3,3224.31
10114,S32_1268,2148,20030401,32,100.0,7,3667.52
10126,S32_1268,2149,20030528,43,96.31,3,4141.33
10140,S32_1268,2150,20030724,26,100.0,3,2829.58
10151,S32_1268,2151,20030921,27,100.0,10,3068.55
10164,S32_1268,2152,20031021,24,100.0,1,2634.96
10175,S32_1268,2153,20031106,22,100.0,8,2436.72
10184,S32_1268,2154,20031114,46,100.0,13,4607.36
10194,S32_1268,2155,20031125,37,97.27,3,3598.99
10207,S32_1268,2156,20031209,49,80.9,14,3964.1
10217,S32_1268,2157,20040204,21,100.0,3,2244.9
10229,S32_1268,2158,20040311,25,100.0,8,2793.0
10245,S32_1268,2159,20040504,37,100.0,1,4133.64
10259,S32_1268,2160,20040615,45,86.68,11,3900.6
10270,S32_1268,2161,20040719,32,85.72,1,2743.04
10281,S32_1268,2162,20040819,29,82.83,8,2402.07
10291,S32_1268,2163,20040908,26,83.79,3,2178.54
10305,S32_1268,2164,20041013,28,100.0,12,3155.04
10313,S32_1268,2165,20041022,27,87.64,6,2366.28
10324,S32_1268,2166,20041105,20,98.18,11,1963.6
10335,S32_1268,2167,20041119,44,100.0,1,4746.28
10348,S32_1268,2168,20041101,42,100.0,3,6386.94
10358,S32_1268,2169,20041210,41,100.0,1,4428.0
10371,S32_1268,2170,20050123,26,100.0,1,4044.04
10382,S32_1268,2171,20050217,26,100.0,6,2708.42
10411,S32_1268,2172,20050501,26,100.0,1,2904.72
10425,S32_1268,2173,20050531,41,86.68,11,3553.88
10107,S32_1374,2174,20030224,20,92.9,8,1858.0
10120,S32_1374,2175,20030429,22,100.0,6,2461.36
10133,S32_1374,2176,20030627,23,100.0,1,2642.01
10145,S32_1374,2177,20030825,33,93.9,12,3098.7
10168,S32_1374,2178,20031028,28,100.0,7,3244.36
10188,S32_1374,2179,20031118,44,98.89,7,4351.16
10210,S32_1374,2180,20040112,46,79.91,5,3675.86
10223,S32_1374,2181,20040220,21,100.0,7,2475.27
10235,S32_1374,2182,20040402,41,100.0,1,4177.49
10250,S32_1374,2183,20040511,31,100.0,2,3282.28
10263,S32_1374,2184,20040628,31,79.91,8,2477.21
10275,S32_1374,2185,20040723,23,81.91,7,1883.93
10285,S32_1374,2186,20040827,37,98.89,12,3658.93
10297,S32_1374,2187,20040916,26,100.0,2,2856.88
10308,S32_1374,2188,20041015,24,79.91,5,1917.84
10318,S32_1374,2189,20041102,47,100.0,7,5305.36
10329,S32_1374,2190,20041115,45,63.91,11,2875.95
10340,S32_1374,2191,20041124,55,100.0,2,6482.85
10353,S32_1374,2192,20041204,46,81.17,5,3733.82
10363,S32_1374,2193,20050106,50,100.0,2,6576.5
10375,S32_1374,2194,20050203,37,100.0,3,6353.27
10387,S32_1374,2195,20050302,44,94.9,1,4175.6
10401,S32_1374,2196,20050403,49,100.0,1,4992.61
10416,S32_1374,2197,20050510,45,100.0,2,4764.6
10108,S32_2206,2198,20030303,27,43.45,13,1173.15
10122,S32_2206,2199,20030508,31,44.66,17,1384.46
10135,S32_2206,2200,20030702,33,40.23,14,1327.59
10145,S32_2206,2201,20030825,31,35.8,1,1109.8
10159,S32_2206,2202,20031010,35,35.4,9,1239.0
10169,S32_2206,2203,20031104,26,39.83,9,1035.58
10180,S32_2206,2204,20031111,34,45.46,4,1545.64
10190,S32_2206,2205,20031119,46,32.99,1,1517.54
10211,S32_2206,2206,20040115,41,42.24,9,1731.84
10224,S32_2206,2207,20040221,43,39.43,2,1695.49
10237,S32_2206,2208,20040405,26,40.23,2,1045.98
10252,S32_2206,2209,20040526,36,48.28,6,1738.08
10264,S32_2206,2210,20040630,20,32.59,4,651.8
10276,S32_2206,2211,20040802,27,36.61,10,988.47
10285,S32_2206,2212,20040827,37,41.03,1,1518.11
10299,S32_2206,2213,20040930,24,42.24,4,1013.76
10310,S32_2206,2214,20041016,36,43.05,17,1549.8
10319,S32_2206,2215,20041103,29,38.22,5,1108.38
10331,S32_2206,2216,20041117,28,100.0,3,4102.56
10343,S32_2206,2217,20041124,29,100.0,5,3713.16
10355,S32_2206,2218,20041207,38,39.83,10,1513.54
10364,S32_2206,2219,20050106,48,48.28,1,2317.44
10378,S32_2206,2220,20050210,40,82.46,1,3298.4
10390,S32_2206,2221,20050304,41,44.56,11,1826.96
10403,S32_2206,2222,20050408,30,40.23,2,1206.9
10104,S32_2509,2223,20030131,35,47.62,11,1666.7
10114,S32_2509,2224,20030401,28,55.73,2,1560.44
10127,S32_2509,2225,20030603,45,51.95,13,2337.75
10141,S32_2509,2226,20030801,24,45.99,7,1103.76
10151,S32_2509,2227,20030921,41,63.85,5,2617.85
10165,S32_2509,2228,20031022,48,45.99,14,2207.52
10175,S32_2509,2229,20031106,50,63.31,3,3165.5
10184,S32_2509,2230,20031114,33,62.77,8,2071.41
10195,S32_2509,2231,20031125,32,43.29,8,1385.28
10207,S32_2509,2232,20031209,27,60.06,9,1621.62
10219,S32_2509,2233,20040210,35,55.19,4,1931.65
10229,S32_2509,2234,20040311,23,54.11,3,1244.53
10246,S32_2509,2235,20040505,35,48.7,7,1704.5
10259,S32_2509,2236,20040615,40,43.83,6,1753.2
10271,S32_2509,2237,20040720,35,47.62,7,1666.7
10281,S32_2509,2238,20040819,31,55.19,3,1710.89
10292,S32_2509,2239,20040908,50,46.53,10,2326.5
10305,S32_2509,2240,20041013,40,57.9,7,2316.0
10313,S32_2509,2241,20041022,38,45.45,1,1727.1
10325,S32_2509,2242,20041105,38,100.0,3,8844.12
10335,S32_2509,2243,20041119,40,60.6,3,2424.0
10349,S32_2509,2244,20041201,33,46.53,1,1535.49
10359,S32_2509,2245,20041215,36,100.0,3,6358.68
10371,S32_2509,2246,20050123,20,66.47,2,1329.4
10383,S32_2509,2247,20050222,32,53.18,5,1701.76
10394,S32_2509,2248,20050315,36,62.77,3,2259.72
10412,S32_2509,2249,20050503,19,48.7,7,925.3
10425,S32_2509,2250,20050531,11,43.83,6,482.13
10104,S32_3207,2251,20030131,49,65.87,4,3227.63
10116,S32_3207,2252,20030411,27,63.38,1,1711.26
10127,S32_3207,2253,20030603,29,70.84,6,2054.36
10142,S32_3207,2254,20030808,42,74.57,16,3131.94
10152,S32_3207,2255,20030925,33,50.95,2,1681.35
10165,S32_3207,2256,20031022,44,53.44,7,2351.36
10176,S32_3207,2257,20031106,22,64.0,6,1408.0
10184,S32_3207,2258,20031114,48,50.95,1,2445.6
10195,S32_3207,2259,20031125,33,54.68,1,1804.44
10207,S32_3207,2260,20031209,45,56.55,2,2544.75
10220,S32_3207,2261,20040212,20,52.82,6,1056.4
10230,S32_3207,2262,20040315,46,60.9,4,2801.4
10247,S32_3207,2263,20040505,40,49.71,6,1988.4
10272,S32_3207,2264,20040720,45,64.63,6,2908.35
10282,S32_3207,2265,20040820,36,59.65,9,2147.4
10292,S32_3207,2266,20040908,31,67.73,3,2099.63
10306,S32_3207,2267,20041014,46,50.33,17,2315.18
10314,S32_3207,2268,20041022,35,66.49,9,2327.15
10325,S32_3207,2269,20041105,28,100.0,2,5377.4
10336,S32_3207,2270,20041120,31,84.71,9,2626.01
10350,S32_3207,2271,20041202,27,100.0,14,4406.4
10359,S32_3207,2272,20041215,22,100.0,1,4301.22
10371,S32_3207,2273,20050123,30,99.55,11,2986.5
10383,S32_3207,2274,20050222,44,36.07,8,1587.08
10394,S32_3207,2275,20050315,30,60.28,4,1808.4
10413,S32_3207,2276,20050505,24,49.71,6,1193.04
10103,S32_3522,2277,20030129,45,75.63,7,3403.35
10113,S32_3522,2278,20030326,23,68.52,1,1575.96
10126,S32_3522,2279,20030528,26,62.7,7,1630.2
10140,S32_3522,2280,20030724,28,60.76,7,1701.28
10150,S32_3522,2281,20030919,49,58.18,4,2850.82
10164,S32_3522,2282,20031021,49,54.94,5,2692.06
10175,S32_3522,2283,20031106,29,74.98,12,2174.42
10183,S32_3522,2284,20031113,49,64.64,4,3167.36
10194,S32_3522,2285,20031125,39,54.94,7,2142.66
10206,S32_3522,2286,20031205,36,58.82,2,2117.52
10217,S32_3522,2287,20040204,39,62.05,7,2419.95
10229,S32_3522,2288,20040311,30,73.04,12,2191.2
10245,S32_3522,2289,20040504,44,69.16,5,3043.04
10258,S32_3522,2290,20040615,20,61.41,2,1228.2
10270,S32_3522,2291,20040719,21,63.35,5,1330.35
10281,S32_3522,2292,20040819,36,77.57,12,2792.52
10291,S32_3522,2293,20040908,32,71.75,7,2296.0
10304,S32_3522,2294,20041011,36,73.04,2,2629.44
10313,S32_3522,2295,20041022,34,56.24,10,1912.16
10324,S32_3522,2296,20041105,48,100.0,4,8209.44
10333,S32_3522,2297,20041118,33,73.69,4,2431.77
10348,S32_3522,2298,20041101,31,100.0,5,3139.99
10358,S32_3522,2299,20041210,36,100.0,2,5669.64
10370,S32_3522,2300,20050120,25,100.0,3,3160.25
10382,S32_3522,2301,20050217,48,100.0,8,6799.68
10411,S32_3522,2302,20050501,27,69.16,5,1867.32
10424,S32_3522,2303,20050531,44,61.41,2,2702.04
10106,S32_4289,2304,20030217,33,72.92,5,2406.36
10120,S32_4289,2305,20030429,29,72.23,11,2094.67
10133,S32_4289,2306,20030627,49,57.1,6,2797.9
10144,S32_4289,2307,20030813,20,81.86,1,1637.2
10168,S32_4289,2308,20031028,31,73.61,12,2281.91
10210,S32_4289,2309,20040112,39,59.16,10,2307.24
10223,S32_4289,2310,20040220,20,66.04,12,1320.8
10235,S32_4289,2311,20040402,34,77.73,6,2642.82
10250,S32_4289,2312,20040511,50,61.22,7,3061.0
10262,S32_4289,2313,20040624,40,79.11,2,3164.4
10275,S32_4289,2314,20040723,28,63.97,12,1791.16
10284,S32_4289,2315,20040821,50,81.86,4,4093.0
10297,S32_4289,2316,20040916,28,79.8,7,2234.4
10308,S32_4289,2317,20041015,46,66.04,10,3037.84
10316,S32_4289,2318,20041101,24,59.16,2,1419.84
10328,S32_4289,2319,20041112,24,81.17,5,1948.08
10340,S32_4289,2320,20041124,39,59.16,3,2307.24
10353,S32_4289,2321,20041204,40,44.51,7,1780.4
10361,S32_4289,2322,20041217,49,72.33,2,3544.17
10375,S32_4289,2323,20050203,44,82.26,4,3619.44
10388,S32_4289,2324,20050303,35,100.0,8,3918.95
10398,S32_4289,2325,20050330,22,67.41,4,1483.02
10401,S32_4289,2326,20050403,62,77.73,6,4819.26
10416,S32_4289,2327,20050510,26,61.22,7,1591.72
10108,S32_4485,2328,20030303,31,100.0,16,3669.78
10121,S32_4485,2329,20030507,25,86.74,3,2168.5
10135,S32_4485,2330,20030702,30,89.8,17,2694.0
10145,S32_4485,2331,20030825,27,100.0,4,3251.34
10159,S32_4485,2332,20031010,23,100.0,12,2347.15
10169,S32_4485,2333,20031104,34,100.0,12,3920.88
10180,S32_4485,2334,20031111,22,100.0,7,2514.6
10190,S32_4485,2335,20031119,42,85.72,4,3600.24
10211,S32_4485,2336,20040115,37,100.0,12,4040.03
10224,S32_4485,2337,20040221,30,100.0,5,3336.9
10237,S32_4485,2338,20040405,27,100.0,5,3113.64
10252,S32_4485,2339,20040526,25,100.0,9,2832.0
10264,S32_4485,2340,20040630,34,97.97,7,3330.98
10276,S32_4485,2341,20040802,38,100.0,13,4304.64
10285,S32_4485,2342,20040827,26,100.0,4,2600.26
10299,S32_4485,2343,20040930,38,100.0,7,4382.16
10309,S32_4485,2344,20041015,50,84.7,3,4235.0
10319,S32_4485,2345,20041103,22,100.0,8,2626.8
10331,S32_4485,2346,20041117,32,100.0,4,5026.56
10341,S32_4485,2347,20041124,31,71.02,4,2201.62
10355,S32_4485,2348,20041207,40,100.0,5,4326.8
10365,S32_4485,2349,20050107,22,100.0,3,3425.18
10375,S32_4485,2350,20050203,41,100.0,15,4701.88
10390,S32_4485,2351,20050304,45,48.98,12,2204.1
10403,S32_4485,2352,20050408,45,100.0,5,5189.4
10106,S50_1341,2353,20030217,39,40.15,6,1565.85
10120,S50_1341,2354,20030429,49,50.62,12,2480.38
10133,S50_1341,2355,20030627,27,50.19,7,1355.13
10143,S50_1341,2356,20030810,34,36.66,1,1246.44
10156,S50_1341,2357,20031008,20,41.02,1,820.4
10168,S50_1341,2358,20031028,48,51.93,13,2492.64
10199,S50_1341,2359,20031201,29,38.4,1,1113.6
10210,S50_1341,2360,20040112,43,41.02,11,1763.86
10223,S50_1341,2361,20040220,41,46.26,13,1896.66
10235,S50_1341,2362,20040402,41,35.35,7,1449.35
10250,S50_1341,2363,20040511,36,51.93,8,1869.48
10262,S50_1341,2364,20040624,49,37.97,3,1860.53
10275,S50_1341,2365,20040723,38,45.39,13,1724.82
10284,S50_1341,2366,20040821,33,51.93,5,1713.69
10296,S50_1341,2367,20040915,26,48.44,1,1259.44
10308,S50_1341,2368,20041015,47,43.64,11,2051.08
10316,S50_1341,2369,20041101,34,47.57,3,1617.38
10328,S50_1341,2370,20041112,34,51.93,7,1765.62
10340,S50_1341,2371,20041124,40,50.62,4,2024.8
10353,S50_1341,2372,20041204,40,82.21,8,3288.4
10361,S50_1341,2373,20041217,33,82.59,3,2725.47
10375,S50_1341,2374,20050203,49,65.8,5,3224.2
10388,S50_1341,2375,20050303,27,100.0,1,3211.38
10398,S50_1341,2376,20050330,49,36.66,5,1796.34
10401,S50_1341,2377,20050403,56,35.35,7,1979.6
10416,S50_1341,2378,20050510,37,51.93,8,1921.41
10104,S50_1392,2379,20030131,33,100.0,7,3705.24
10115,S50_1392,2380,20030404,27,100.0,3,2843.91
10127,S50_1392,2381,20030603,46,100.0,9,6176.42
10141,S50_1392,2382,20030801,44,100.0,3,5500.44
10151,S50_1392,2383,20030921,26,100.0,1,3220.1
10165,S50_1392,2384,20031022,48,94.92,10,4556.16
10176,S50_1392,2385,20031106,23,100.0,9,3114.89
10184,S50_1392,2386,20031114,45,100.0,4,4948.2
10195,S50_1392,2387,20031125,49,100.0,4,5161.17
10207,S50_1392,2388,20031209,28,94.92,5,2657.76
10220,S50_1392,2389,20040212,37,100.0,9,3983.05
10230,S50_1392,2390,20040315,34,100.0,7,3974.94
10246,S50_1392,2391,20040505,22,100.0,3,2928.42
10259,S50_1392,2392,20040615,29,100.0,2,3054.57
10271,S50_1392,2393,20040720,34,98.39,3,3345.26
10282,S50_1392,2394,20040820,38,100.0,12,4310.72
10292,S50_1392,2395,20040908,41,100.0,6,4983.14
10305,S50_1392,2396,20041013,42,100.0,3,4618.32
10314,S50_1392,2397,20041022,28,100.0,12,3403.12
10325,S50_1392,2398,20041105,38,100.0,4,5190.42
10336,S50_1392,2399,20041120,23,100.0,8,3141.57
10350,S50_1392,2400,20041202,31,71.4,8,2213.4
10359,S50_1392,2401,20041215,46,100.0,2,4896.7
10371,S50_1392,2402,20050123,48,56.55,10,2714.4
10383,S50_1392,2403,20050222,29,100.0,13,3087.05
10395,S50_1392,2404,20050317,46,100.0,4,5692.96
10412,S50_1392,2405,20050503,26,100.0,3,3460.86
10425,S50_1392,2406,20050531,18,100.0,2,1895.94
10104,S50_1514,2407,20030131,32,53.31,2,1705.92
10117,S50_1514,2408,20030416,21,49.21,11,1033.41
10127,S50_1514,2409,20030603,46,69.12,4,3179.52
10142,S50_1514,2410,20030808,42,49.79,14,2091.18
10153,S50_1514,2411,20030928,31,57.41,13,1779.71
10165,S50_1514,2412,20031022,38,66.78,5,2537.64
10176,S50_1514,2413,20031106,38,64.44,4,2448.72
10185,S50_1514,2414,20031114,20,48.62,15,972.4
10196,S50_1514,2415,20031126,46,62.09,7,2856.14
10208,S50_1514,2416,20040102,30,65.61,15,1968.3
10220,S50_1514,2417,20040212,30,68.54,4,2056.2
10230,S50_1514,2418,20040315,43,52.14,2,2242.02
10247,S50_1514,2419,20040505,49,63.85,4,3128.65
10272,S50_1514,2420,20040720,43,56.82,4,2443.26
10282,S50_1514,2421,20040820,37,66.78,7,2470.86
10292,S50_1514,2422,20040908,35,55.07,1,1927.45
10306,S50_1514,2423,20041014,34,60.34,15,2051.56
10314,S50_1514,2424,20041022,38,61.51,7,2337.38
10325,S50_1514,2425,20041105,44,100.0,7,5932.96
10337,S50_1514,2426,20041121,21,100.0,6,2296.77
10350,S50_1514,2427,20041202,44,100.0,17,6490.88
10359,S50_1514,2428,20041215,25,64.93,4,1623.25
10372,S50_1514,2429,20050126,24,58.58,9,1405.92
10383,S50_1514,2430,20050222,38,60.06,10,2282.28
10395,S50_1514,2431,20050317,45,100.0,3,8977.05
10413,S50_1514,2432,20050505,51,63.85,4,3256.35
10108,S50_4713,2433,20030303,34,82.99,14,2821.66
10121,S50_4713,2434,20030507,44,74.85,1,3293.4
