customerID,CUSTOMERNAME,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME
272,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
273,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
274,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
275,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA,Murphy,Leslie
276,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
277,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland,Cassidy,Dean
278,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany,Keitel,Roland
279,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
280,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung
281,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
282,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
283,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
284,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
285,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael
286,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
287,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain,Sommer,Mart¡n
288,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
289,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
290,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
291,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie
292,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
293,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France,Lebihan,Laurence
294,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
295,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Nelson,Allen
296,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,CA,28034,USA,Chandler,Michael
297,Mini Auto Werke,Kirchgasse 6,Graz,,8010,Austria,Mendel,Roland
298,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
299,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
300,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
301,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
302,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
303,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
304,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
305,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
306,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,Barajas,Miguel
307,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
308,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany,Keitel,Roland
309,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
310,"Volvo Model Replicas, Co",Berguvsv„gen  8,Lule,,S-958 22,Sweden,Berglund,Christina
311,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
312,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
313,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
314,Boards & Toys Co.,4097 Douglas Av.,Glendale,CA,92561,USA,Young,Leslie
315,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
316,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
317,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
318,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
319,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
320,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
321,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
322,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
323,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
324,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
325,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA,Murphy,Leslie
326,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
327,"Clover Collections, Co.",25 Maiden Lane,Dublin,,2,Ireland,Cassidy,Dean
328,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,,28023,Spain,Fernandez,Jesus
329,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
330,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung
331,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
332,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
333,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
334,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
335,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway,Bergulfsen,Jonas
336,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
337,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
338,Reims Collectables,59 rue de l'Abbaye,Reims,,51100,France,Henriot,Paul
339,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
340,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
341,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
342,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,CT,97562,USA,King,Julie
343,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
344,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France,Lebihan,Laurence
345,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
346,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Nelson,Allen
347,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
348,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
349,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
350,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
351,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
352,Auto Canal Petit,"25, rue Lauriston",Paris,,75016,France,Perrier,Dominique
353,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
354,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
355,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
356,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
357,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,MA,58339,USA,Barajas,Miguel
358,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
359,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany,Keitel,Roland
360,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
361,"Volvo Model Replicas, Co",Berguvsv„gen  8,Lule,,S-958 22,Sweden,Berglund,Christina
362,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
363,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
364,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
365,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
366,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
367,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
368,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
369,Classic Legends Inc.,5905 Pompton St.,NYC,NY,10022,USA,Hernandez,Maria
370,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
371,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
372,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
373,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
374,"Stylish Desk Decors, Co.",35 King George,London,,WX3 6FW,UK,Brown,Ann
375,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,,41101,Spain,Roel,Jose Pedro
376,Mini Classics,3758 North Pendale Street,White Plains,NY,24067,USA,Frick,Steve
377,Diecast Collectables,6251 Ingle Ln.,Boston,MA,51003,USA,Franco,Valarie
378,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,CA,94217,USA,Taylor,Sue
379,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
380,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
381,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,,69045,Singapore,Victorino,Wendy
382,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
383,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung
384,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
385,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,Hernandez,Marta
386,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
387,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael
388,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,,75012,France,Bertrand,Marie
389,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
390,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
391,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
392,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
393,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
394,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,,44000,France,Labrune,Janine
395,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,,1227 MM,Philippines,Cruz,Arnold
396,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France,Lebihan,Laurence
397,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
398,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Nelson,Allen
399,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,CA,28034,USA,Chandler,Michael
400,Mini Auto Werke,Kirchgasse 6,Graz,,8010,Austria,Mendel,Roland
401,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
402,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
403,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
404,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
405,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
406,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,,90110,Finland,Koskitalo,Pirkko
407,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
408,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
409,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
410,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
411,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,,60528,Germany,Keitel,Roland
412,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
413,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta
414,Land of Toys Inc.,897 Long Airport Avenue,NYC,NY,10022,USA,Yu,Kwai
415,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
416,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,,FIN-02271,Finland,Suominen,Kalle
417,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
418,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
419,Mini Caravy,"24, place Kluber",Strasbourg,,67000,France,Citeaux,Frederique
420,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
421,Baane Mini Imports,Erling Skakkes gate 78,Stavern,,4110,Norway,Bergulfsen,Jonas
422,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
423,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain,Sommer,Mart¡n
424,Technics Stores Inc.,9408 Furth Circle,Burlingame,CA,94217,USA,Hirano,Juri
425,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,,79903,Singapore,Natividad,Eric
426,Mini Auto Werke,Kirchgasse 6,Graz,,8010,Austria,Mendel,Roland
427,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Queensland,4101,Australia,Calaghan,Tony
428,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,PA,71270,USA,Cervantes,Francisca
429,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
430,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,Tannamuri,Yoshi
431,West Coast Collectables Co.,3675 Furth Circle,Burbank,CA,94019,USA,Thompson,Steve
432,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,MA,51247,USA,Tseng,Kyung
433,Super Scale Inc.,567 North Pendale Street,New Haven,CT,97823,USA,Murphy,Leslie
434,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Shimamura,Akiko
435,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
436,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
437,Scandinavian Gift Ideas,?kergatan 24,Boras,,S-844 67,Sweden,Larsson,Maria
438,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France,Tonini,Daniel
439,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
440,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
441,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,28034,USA,Murphy,Julie
442,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
443,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
444,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
445,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
446,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
447,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean
448,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
449,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa
450,Marseille Mini Autos,"12, rue des Bouchers",Marseille,,13008,France,Lebihan,Laurence
451,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,,31000,France,Roulet,Annette
452,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
453,Heintze Collectables,Smagsloget 45,Aaarhus,,8200,Denmark,Ibsen,Palle
454,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean
455,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
456,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
457,Muscle Machine Inc,4092 Furth Circle,NYC,NY,10022,USA,Young,Jeff
458,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
459,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
460,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Osaka,530-0003,Japan,Kentary,Mory
461,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,,WX1 6LT,UK,Devon,Elizabeth
462,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,,42100,Italy,Moroni,Maurizio
463,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue
464,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,,1203,Switzerland,Holz,Michael
465,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,,N 0106,Norway,Klaeboe,Jan
466,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,,50739,Germany,Pfalzheim,Henriette
467,FunGiftIdeas.com,1785 First Street,New Bedford,MA,50553,USA,Benitez,Violeta
468,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,PA,71270,USA,Hernandez,Rosa
469,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
470,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,,75508,France,Da Cunha,Daniel
471,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,MA,50553,USA,Tam,Wing C
472,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,,21240,Finland,Karttunen,Matti
473,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
474,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
475,Salzburg Collectables,Geislweg 14,Salzburg,,5020,Austria,Pipps,Georg
476,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael
477,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,28034,USA,Murphy,Julie
478,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
479,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
480,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,CA,94217,USA,Taylor,Sue
481,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
482,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
483,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
484,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia,Connery,Sean
485,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
486,West Coast Collectables Co.,3675 Furth Circle,Burbank,CA,94019,USA,Thompson,Steve
487,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
488,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
489,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
490,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
491,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
492,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France,Tonini,Daniel
493,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
494,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
495,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
496,Signal Gift Stores,8489 Strong St.,Las Vegas,NV,83030,USA,King,Sue
497,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,,75508,France,Da Cunha,Daniel
498,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,MA,58339,USA,Nelson,Allen
499,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
500,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,NSW,2060,Australia,O'Hara,Anna
501,Diecast Classics Inc.,7586 Pompton St.,Allentown,PA,70267,USA,Yu,Kyung
502,Vitachrome Inc.,2678 Kingston Rd.,NYC,NY,10022,USA,Frick,Michael
503,Mini Wheels Co.,5557 North Pendale Street,San Francisco,CA,28034,USA,Murphy,Julie
504,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,,28023,Spain,Sommer,Mart¡n
505,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,Huxley,Adrian
506,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,CA,94217,USA,Taylor,Sue
507,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,CA,28034,USA,Brown,Julie
508,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,,24100,Italy,Rovelli,Giovanni
509,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
510,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Victoria,3150,Australia,Connery,Sean
511,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
512,West Coast Collectables Co.,3675 Furth Circle,Burbank,CA,94019,USA,Thompson,Steve
513,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,,69004,France,Saveley,Mary
514,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,,28034,Spain,Freyre,Diego
515,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,,1734,Denmark,Petersen,Jytte
516,Amica Models & Co.,Via Monte Bianco 34,Torino,,10100,Italy,Accorti,Paolo
517,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,,N 5804,Norway,Oeztan,Veysel
518,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,,78000,France,Tonini,Daniel
519,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,CA,97562,USA,Nelson,Valarie
520,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,NH,62005,USA,Young,Valarie
521,"AV Stores, Co.",Fauntleroy Circus,Manchester,,EC2 5NT,UK,Ashworth,Victoria
522,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Victoria,3004,Australia,Ferguson,Peter
